id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1434523255348596738	1434294224904769538	2021-09-05 09:26:10 Hora est. Pacífico, Sudamérica	2021-09-05	09:26:10	-0500	985645278840655872	tonygonz94	Tony González		@PartidoASI_ @CoaliEsperanza @sergio_fajardo @JERobledo @CristoBustos @juanmanuelgalan En Bogotá va a barrer la @CoaliEsperanza 🇨🇴	es	[{'screen_name': 'coaliesperanza', 'name': 'coalición de la esperanza', 'id': '1397891187898519561'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/TonyGonz94/status/1434523255348596738	False		0			6.217,-75.567,50km					[{'screen_name': 'PartidoASI_', 'name': 'Partido ASI', 'id': '1446658657'}, {'screen_name': 'CoaliEsperanza', 'name': 'Coalición de la Esperanza', 'id': '1397891187898519561'}, {'screen_name': 'sergio_fajardo', 'name': 'Sergio Fajardo', 'id': '25185308'}, {'screen_name': 'JERobledo', 'name': 'Jorge Enrique Robledo', 'id': '268322810'}, {'screen_name': 'CristoBustos', 'name': 'Juan Fernando Cristo', 'id': '66711542'}, {'screen_name': 'juanmanuelgalan', 'name': 'Juan Manuel Galán 🔴', 'id': '31162623'}]				
1434517760294506499	1434503255711694850	2021-09-05 09:04:20 Hora est. Pacífico, Sudamérica	2021-09-05	09:04:20	-0500	297139884	uribemi	Emi-Uribe		@sergio_fajardo @LeonVaLenciaA Usted aclare muy bien sus implicaciones en Hidroituango, antes todo lo que usted diga es pura paja.	es	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/uribemi/status/1434517760294506499	False		0			6.217,-75.567,50km					[{'screen_name': 'sergio_fajardo', 'name': 'Sergio Fajardo', 'id': '25185308'}, {'screen_name': 'LeonVaLenciaA', 'name': 'León Valencia', 'id': '243680902'}]				
1434517222186225672	1434517222186225672	2021-09-05 09:02:12 Hora est. Pacífico, Sudamérica	2021-09-05	09:02:12	-0500	1361435247519424515	xavier38082473	Xavier		Todo colombiano d bien entiende y sabe q Alejandro Gaviria y Sergio Fajardo son las marionetas d Santos, sería permitirle q gobierne d nuevo.	es	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Xavier38082473/status/1434517222186225672	False		0			6.217,-75.567,50km					[]				
1434514401445490691	1434503255711694850	2021-09-05 08:50:59 Hora est. Pacífico, Sudamérica	2021-09-05	08:50:59	-0500	114840704	postcameras	Andres E Cardona Montoya		@sergio_fajardo @LeonVaLenciaA Sí, claro. Fajardo cree que le está hablando a los seguidores de Duque que son todos descerebrados.  https://t.co/0Fp2BYbhNG	es	[]	[]	['https://pbs.twimg.com/media/E-hrPJ3XIAM6tXN.jpg', 'https://pbs.twimg.com/media/E-hrPb-X0AgoDdY.jpg', 'https://pbs.twimg.com/media/E-hrPsLWUAMGpqs.jpg']	0	0	0	[]	[]	https://twitter.com/PostCameras/status/1434514401445490691	False		1	https://pbs.twimg.com/media/E-hrPJ3XIAM6tXN.jpg		6.217,-75.567,50km					[{'screen_name': 'sergio_fajardo', 'name': 'Sergio Fajardo', 'id': '25185308'}, {'screen_name': 'LeonVaLenciaA', 'name': 'León Valencia', 'id': '243680902'}]				
1434514013933772800	1434503255711694850	2021-09-05 08:49:27 Hora est. Pacífico, Sudamérica	2021-09-05	08:49:27	-0500	114840704	postcameras	Andres E Cardona Montoya		@guillermin40 @sergio_fajardo Firme y arrodíllese.  https://t.co/giXSRVnd7C	es	[]	[]	['https://pbs.twimg.com/media/E-hq4kRWYAEwkMd.jpg', 'https://pbs.twimg.com/media/E-hq47HWQAMnlPN.jpg', 'https://pbs.twimg.com/media/E-hq5LjWUAMoJLW.jpg']	0	0	0	[]	[]	https://twitter.com/PostCameras/status/1434514013933772800	False		1	https://pbs.twimg.com/media/E-hq4kRWYAEwkMd.jpg		6.217,-75.567,50km					[{'screen_name': 'guillermin40', 'name': 'Guillermo Rodriguez 🐳', 'id': '319139562'}, {'screen_name': 'sergio_fajardo', 'name': 'Sergio Fajardo', 'id': '25185308'}]				
1434510981393272841	1434510981393272841	2021-09-05 08:37:24 Hora est. Pacífico, Sudamérica	2021-09-05	08:37:24	-0500	488058359	camza23	CARLOS ZAPATA		Fajardo el verdadero centrista, al momento de inclinar la balanza en las últimas elecciones quedó en el centro. los demás se fueron a los extremos. Pertenecer al falso centro es una estrategia electoral.	es	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/camza23/status/1434510981393272841	False	https://twitter.com/RevistaSemana/status/1434507951927091200	0			6.217,-75.567,50km					[]				
1434510353107390466	1433965737652146194	2021-09-05 08:34:54 Hora est. Pacífico, Sudamérica	2021-09-05	08:34:54	-0500	2221123976	j15mosquera	@j15mosquera		@AndresG90148577 @FicoGutierrez @FranciaMarquezM @petrogustavo Andrés, sigue usted revolviendo peras con manzanas. Fico, Uribe , Fajardo, Alejandro Gaviria son un simple peones del GEA. Esto no es un debate político entre izquierda y derecha.  Es entre neoliberales y antineoliberales Lea e investigue para que no siga dando lora.	es	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/j15mosquera/status/1434510353107390466	False		0			6.217,-75.567,50km					[{'screen_name': 'AndresG90148577', 'name': 'Andres Gomez', 'id': '1333582566742499331'}, {'screen_name': 'FicoGutierrez', 'name': 'Federico Gutiérrez', 'id': '43395943'}, {'screen_name': 'FranciaMarquezM', 'name': 'Francia Márquez Mina', 'id': '933739074401251328'}, {'screen_name': 'petrogustavo', 'name': 'Gustavo Petro', 'id': '49849732'}]				
1434509869386805249	1434509869386805249	2021-09-05 08:32:59 Hora est. Pacífico, Sudamérica	2021-09-05	08:32:59	-0500	285181160	rivillasmd	Alonso Rivillas		Con la quemada de Fajardo, casi con seguridad recibió una llamada del patrón Sarmiento Angulo.	es	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/rivillasmd/status/1434509869386805249	False	https://twitter.com/LFMedinaMadrid/status/1434218125717823493	0			6.217,-75.567,50km					[]				
1434509123748499462	1434349548688875523	2021-09-05 08:30:01 Hora est. Pacífico, Sudamérica	2021-09-05	08:30:01	-0500	196391831	vickyhenaog	🇨🇴Vicky®		@procupados2015 @AlvaroUribeVel @MariaFdaCabal @PalomaValenciaL @FicoGutierrez @sergio_fajardo @juanmanuelgalan @agaviriau @petrogustavo @RevistaSemana @RevistaDinero @ELTIEMPO @ANIABELLO_R Y por que meter a Fico en ese trío? Nada que ver	es	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/VickyHenaoG/status/1434509123748499462	False		0			6.217,-75.567,50km					[{'screen_name': 'procupados2015', 'name': 'José Luis Rivas', 'id': '2221947644'}, {'screen_name': 'AlvaroUribeVel', 'name': 'Álvaro Uribe Vélez', 'id': '61097151'}, {'screen_name': 'MariaFdaCabal', 'name': 'María Fernanda Cabal', 'id': '350862112'}, {'screen_name': 'PalomaValenciaL', 'name': 'Paloma Valencia L', 'id': '149281495'}, {'screen_name': 'FicoGutierrez', 'name': 'Federico Gutiérrez', 'id': '43395943'}, {'screen_name': 'sergio_fajardo', 'name': 'Sergio Fajardo', 'id': '25185308'}, {'screen_name': 'juanmanuelgalan', 'name': 'Juan Manuel Galán 🔴', 'id': '31162623'}, {'screen_name': 'agaviriau', 'name': 'Alejandro Gaviria', 'id': '175806207'}, {'screen_name': 'petrogustavo', 'name': 'Gustavo Petro', 'id': '49849732'}, {'screen_name': 'RevistaSemana', 'name': 'Revista Semana', 'id': '18079284'}, {'screen_name': 'RevistaDinero', 'name': 'Revista Dinero', 'id': '38227815'}, {'screen_name': 'ELTIEMPO', 'name': 'EL TIEMPO', 'id': '9633802'}, {'screen_name': 'ANIABELLO_R', 'name': 'Ani Abello', 'id': '25323002'}]				
1434487441415720968	1434487441415720968	2021-09-05 07:03:52 Hora est. Pacífico, Sudamérica	2021-09-05	07:03:52	-0500	1167791960809254913	monkicop	ariasfood		Hasta Fajardo se ha pronunciado. Me huele a que hubo contratos Gaviria Abudinen	es	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/monkicop/status/1434487441415720968	False		0			6.217,-75.567,50km					[]				
1434392996871557121	1433928718490247171	2021-09-05 00:48:34 Hora est. Pacífico, Sudamérica	2021-09-05	00:48:34	-0500	3065153237	byronberrio	Byron Berrio		@HWPRIETO @sergio_fajardo Entonces lo que usted sabe de Fajarso solo lo sabe por lo que ve y lee en los medios de informacuin que siga. Usted no vivio la transformación positiva de medellin y Antioquia, durabte los gobiernos de Fajardo respectivamente  https://t.co/j5WOmg7cFP	es	[]	[]	['https://pbs.twimg.com/media/E-f81ECXIAAKVcY.jpg']	0	0	0	[]	[]	https://twitter.com/ByronBerrio/status/1434392996871557121	False		1	https://pbs.twimg.com/media/E-f81ECXIAAKVcY.jpg		6.217,-75.567,50km					[{'screen_name': 'HWPRIETO', 'name': 'HAROLD W PRIETO G', 'id': '179208733'}, {'screen_name': 'sergio_fajardo', 'name': 'Sergio Fajardo', 'id': '25185308'}]				
1434392578917556224	1433928718490247171	2021-09-05 00:46:55 Hora est. Pacífico, Sudamérica	2021-09-05	00:46:55	-0500	2947682463	jhonariasrua	John  Arias R.		@sergio_fajardo @MelidaMarinR_ Sí!!! Va a cambiar pero no con usted.	es	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Jhonariasrua/status/1434392578917556224	False		0			6.217,-75.567,50km					[{'screen_name': 'sergio_fajardo', 'name': 'Sergio Fajardo', 'id': '25185308'}, {'screen_name': 'MelidaMarinR_', 'name': 'Mélida Marín.', 'id': '372437170'}]				
1434382604372004864	1434382604372004864	2021-09-05 00:07:17 Hora est. Pacífico, Sudamérica	2021-09-05	00:07:17	-0500	2390236381	karenpineda33	Karen Pineda		Cuando dicen que @QuinteroCalle es de @petrogustavo , aunque no sea cierto sube en la encuestas y a @ClaudiaLopez la unen a @sergio_fajardo y Peñalosa y va en caída libre . La ciudadanía quiere cambio  https://t.co/68NPeVIi6E	es	[{'screen_name': 'quinterocalle', 'name': 'daniel quintero calle', 'id': '36276135'}, {'screen_name': 'petrogustavo', 'name': 'gustavo petro', 'id': '49849732'}, {'screen_name': 'claudialopez', 'name': 'claudia lópez 👍', 'id': '137908875'}, {'screen_name': 'sergio_fajardo', 'name': 'sergio fajardo', 'id': '25185308'}]	[]	['https://pbs.twimg.com/media/E-fzYENXMAEhF5j.jpg', 'https://pbs.twimg.com/media/E-fzYEMXIAIAqed.jpg']	0	0	1	[]	[]	https://twitter.com/karenpineda33/status/1434382604372004864	False		1	https://pbs.twimg.com/media/E-fzYENXMAEhF5j.jpg		6.217,-75.567,50km					[]				
1434361491117989888	1434198556554956808	2021-09-04 22:43:23 Hora est. Pacífico, Sudamérica	2021-09-04	22:43:23	-0500	146512578	laca1594	Luis Alberto Cañón		@milous3646 @sergio_fajardo Esta peor que el chavo del 8	es	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/laca1594/status/1434361491117989888	False		0			6.217,-75.567,50km					[{'screen_name': 'milous3646', 'name': 'MILOUS', 'id': '126358723'}, {'screen_name': 'sergio_fajardo', 'name': 'Sergio Fajardo', 'id': '25185308'}]				
1434361392036032515	1434198556554956808	2021-09-04 22:42:59 Hora est. Pacífico, Sudamérica	2021-09-04	22:42:59	-0500	146512578	laca1594	Luis Alberto Cañón		@milous3646 @sergio_fajardo Este man quien hp es?	es	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/laca1594/status/1434361392036032515	False		0			6.217,-75.567,50km					[{'screen_name': 'milous3646', 'name': 'MILOUS', 'id': '126358723'}, {'screen_name': 'sergio_fajardo', 'name': 'Sergio Fajardo', 'id': '25185308'}]				
1434357265931374595	1433928718490247171	2021-09-04 22:26:35 Hora est. Pacífico, Sudamérica	2021-09-04	22:26:35	-0500	3065153237	byronberrio	Byron Berrio		@HWPRIETO @sergio_fajardo Usted a vivido en medellin o antioquia?	es	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/ByronBerrio/status/1434357265931374595	False		0			6.217,-75.567,50km					[{'screen_name': 'HWPRIETO', 'name': 'HAROLD W PRIETO G', 'id': '179208733'}, {'screen_name': 'sergio_fajardo', 'name': 'Sergio Fajardo', 'id': '25185308'}]				
1434348718958989312	1434182473576026112	2021-09-04 21:52:38 Hora est. Pacífico, Sudamérica	2021-09-04	21:52:38	-0500	3065153237	byronberrio	Byron Berrio		"@14lLaita91 Pero desafortunadamente si el politico no dice o sus seguidores no dicen lo que se hizo durante su gobierno, nadie le cree que puede ser elguido para algo mas. Ejemplos claros Fajardo (que hizo mucho, pero no ""chicanea"") y petro (que hizo poco, pero ""chicanea"" de mas)"	es	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/ByronBerrio/status/1434348718958989312	False		0			6.217,-75.567,50km					[{'screen_name': '14lLaita91', 'name': 'Lulú', 'id': '254243518'}]				
